ts_code,symbol,end_date,ann_date,update_flag,version_index,n_versions_in_period,same_day_version_count,type,type_order,p_change_min,p_change_max,net_profit_min,net_profit_max,interval_class,first_ann_date,prev_ann_date,prev_update_flag,prev_type,has_later_version,source_fetched_at,version_evidence_class,pit_conclusion
300263.SZ,sz.300263,20200331,2020-04-08,0,1,1,1,预增,4,50.0,70.0,4477.0,5074.0,valid,2020-04-08,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300263.SZ,sz.300263,20200630,2020-06-24,0,1,1,1,略增,2,20.0,40.0,9991.0,11657.0,valid,2020-06-24,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300264.SZ,sz.300264,20180930,2018-10-13,0,1,1,1,续亏,-3,87.7812,100.0,-300.0,0.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300264.SZ,sz.300264,20181231,2019-01-19,0,1,1,1,扭亏,3,108.1376,114.919,600.0,1100.0,valid,2019-01-19,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300264.SZ,sz.300264,20190331,2019-04-10,0,1,1,1,首亏,-4,-294.9309,-225.3127,-1400.0,-900.0,valid,2019-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300264.SZ,sz.300264,20190630,2019-07-15,0,1,1,1,首亏,-4,-654.6967,-516.0225,-2000.0,-1500.0,valid,2019-07-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300264.SZ,sz.300264,20190930,2019-10-15,0,1,1,1,续亏,-3,-2358.9231,-1968.6178,-3150.0,-2650.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300264.SZ,sz.300264,20191231,2020-01-17,0,1,1,1,首亏,-4,-1591.0162,-1543.8321,-15800.0,-15300.0,valid,2020-01-17,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300264.SZ,sz.300264,20200331,2020-04-10,0,1,1,1,续亏,-3,29.7593,64.8796,-800.0,-400.0,valid,2020-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300265.SZ,sz.300265,20180930,2018-10-13,0,1,1,1,预减,-2,-60.0,-40.0,2811.0,4216.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300265.SZ,sz.300265,20181231,2019-01-17,0,1,1,1,续盈,1,-10.0,10.0,3808.0,4654.0,valid,2019-01-17,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300265.SZ,sz.300265,20190331,2019-04-10,0,1,1,1,略增,2,5.0,25.0,261.0,311.0,valid,2019-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300265.SZ,sz.300265,20190630,2019-07-13,0,1,1,1,略增,2,10.0,30.0,2595.0,3067.0,valid,2019-07-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300265.SZ,sz.300265,20190930,2019-10-15,0,1,1,1,略增,2,5.0,25.0,3229.0,3844.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300265.SZ,sz.300265,20191231,2020-01-17,0,1,1,1,略增,2,0.0,25.0,3732.0,4665.0,valid,2020-01-17,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300265.SZ,sz.300265,20200331,2020-04-10,0,1,1,1,预减,-2,-60.0,-30.0,96.0,169.0,valid,2020-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300266.SZ,sz.300266,20180930,2018-10-13,0,1,1,1,预减,-2,-77.55,-47.7,10000.0,23300.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300266.SZ,sz.300266,20181231,2019-01-31,0,1,1,1,首亏,-4,-371.0059,-369.6232,-98000.0,-97500.0,valid,2019-01-31,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300266.SZ,sz.300266,20190331,2019-04-10,0,1,1,1,首亏,-4,-269.1495,-253.192,-5300.0,-4800.0,valid,2019-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300266.SZ,sz.300266,20190630,2019-07-11,0,1,1,1,预减,-2,-80.0,-76.0,2500.0,3000.0,valid,2019-07-11,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300266.SZ,sz.300266,20190930,2019-10-15,0,1,1,1,预减,-2,-61.43,-38.28,5000.0,8000.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300266.SZ,sz.300266,20191231,2020-01-24,1,1,1,1,扭亏,3,103.1536,103.5478,4000.0,4500.0,valid,2020-01-24,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300266.SZ,sz.300266,20200331,2020-04-10,0,1,1,1,续亏,-3,6.7216,18.3814,-4000.0,-3500.0,valid,2020-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300267.SZ,sz.300267,20180930,2018-10-13,0,1,1,1,略减,-1,-49.0,-39.0,28296.0,33844.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300267.SZ,sz.300267,20181231,2019-01-31,0,1,1,1,预减,-2,-60.0,-40.0,20898.0,31347.0,valid,2019-01-31,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300267.SZ,sz.300267,20190331,2019-04-10,0,1,1,1,略减,-1,-20.0,0.0,8263.0,10328.0,valid,2019-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300267.SZ,sz.300267,20190630,2019-07-13,0,1,1,1,略减,-1,-43.0,-23.0,12622.0,17051.0,valid,2019-07-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300267.SZ,sz.300267,20190930,2019-10-12,0,1,1,1,略减,-1,-45.0,-35.0,16377.0,19355.0,valid,2019-10-12,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300267.SZ,sz.300267,20191231,2020-01-22,0,1,1,1,略减,-1,-28.0,-13.0,15594.0,18842.0,valid,2020-01-22,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300267.SZ,sz.300267,20200331,2020-04-10,0,1,1,1,预减,-2,-78.93,-64.88,1800.0,3000.0,valid,2020-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20180930,2018-10-13,0,1,1,1,扭亏,3,100.0,112.9135,0.0,100.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20181231,2019-01-25,0,1,1,1,预增,4,859.42,1002.31,2350.0,2700.0,valid,2019-01-25,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20190331,2019-04-10,0,1,1,1,略增,2,3.92,33.02,125.0,160.0,valid,2019-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20190630,2019-07-13,0,1,1,1,首亏,-4,-509.5937,-438.9741,-2900.0,-2400.0,valid,2019-07-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20190930,2019-10-15,0,1,1,1,首亏,-4,-9473.098,-8864.4553,-7700.0,-7200.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20191231,2020-01-24,0,1,1,1,首亏,-4,-614.8797,-594.4965,-12630.0,-12130.0,valid,2020-01-24,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20200331,2020-04-10,1,1,1,1,首亏,-4,-2898.4237,-2685.8852,-3950.0,-3650.0,valid,2020-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300268.SZ,sz.300268,20201231,2020-10-30,1,1,1,1,续亏,-3,,,,,missing,2020-10-30,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300269.SZ,sz.300269,20180930,2018-10-13,0,1,1,1,预减,-2,-50.81,-42.13,17000.0,20000.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300269.SZ,sz.300269,20181231,2018-10-30,0,1,2,1,首亏,-4,,,,,missing,2018-10-30,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
300269.SZ,sz.300269,20181231,2019-01-31,0,2,2,1,首亏,-4,-2791.6424,-2786.8479,-280700.0,-280200.0,valid,2018-10-30,2018-10-30,0,首亏,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
300269.SZ,sz.300269,20190331,2019-04-10,0,1,1,1,首亏,-4,-347.6274,-314.6104,-3750.0,-3250.0,valid,2019-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300269.SZ,sz.300269,20190630,2019-07-12,0,1,1,1,预减,-2,-93.67,-77.85,1000.0,3500.0,valid,2019-07-12,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300269.SZ,sz.300269,20190930,2019-10-15,0,1,1,1,预减,-2,-94.79,-84.36,1000.0,3000.0,valid,2019-10-15,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300269.SZ,sz.300269,20191231,2019-10-28,1,1,2,1,续亏,-3,,,,,missing,2019-10-28,,,,True,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
300269.SZ,sz.300269,20191231,2020-01-24,0,2,2,1,续亏,-3,55.439,55.6121,-128700.0,-128200.0,valid,2019-10-28,2019-10-28,1,续亏,False,2026-09-09T13:51:52,multi_version_snapshot,as_fetched_version_chain_available；快照保留了多版本行（ann_date/update_flag 排序可复现），可作修订比较的线索；但快照抓取于 2026-09-09，字段值是否为公告当时原值无独立证据，因此该组只具『版本存在性与顺序』证据，不具完整 PIT 证据
300269.SZ,sz.300269,20200331,2020-04-10,0,1,1,1,续亏,-3,-153.6475,-138.3675,-8300.0,-7800.0,valid,2020-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300270.SZ,sz.300270,20180930,2018-10-13,0,1,1,1,续盈,1,-15.0,5.0,2990.0,3693.0,valid,2018-10-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300270.SZ,sz.300270,20181231,2019-01-31,0,1,1,1,略减,-1,-29.74,-1.19,3200.0,4500.0,valid,2019-01-31,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300270.SZ,sz.300270,20190331,2019-04-10,0,1,1,1,略增,2,0.43,20.52,2000.0,2400.0,valid,2019-04-10,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
300270.SZ,sz.300270,20190630,2019-07-13,1,1,1,1,略减,-1,-50.0,-20.0,453.0,725.0,valid,2019-07-13,,,,False,2026-09-09T13:51:52,single_version_snapshot,no_comparable_history_in_snapshot；该财务期只有一行，不能据快照作修订结论，也不得假设该唯一版本在公告当时可得
