# fcst-reason-struct-full wave(batch) 003 输入渲染（由 render_batch.py 从 row_index.parquet 生成，schema v1）
# 每条记录两行：元信息行 + REASON 行。key_quote 必须是 REASON 文本的逐字子串。
# 词表: demand_up/demand_down/price_up/price_down/orders/cost_up/cost_down/fx/impairment/non_recurring/ma_restructuring/epidemic_shock/accounting/core_ops/other
### ordinal=01200 type=扭亏 ts_code=600458.SH end_date=20191231 ann_date=20191031 update_flag=1
REASON: 1、报告期内，公司经营收入主要来源于新剧目发行、过往剧目的二轮发行、主流卫视晚会类节目的内容营销以及媒介资源的硬广项目投放等。业绩较上年同期大幅增长主要系报告期内公司强化经营管理及积极开拓新客户所致。2、报告期内，公司联合出品电视剧《东宫》在优酷网独播，热度占全网络剧排行榜前列，在新浪微博主话题阅读量超49亿，并荣获“微博2019年度影响力剧集”、“2019年上半年度豆瓣评分TOP10剧集”等奖项。《读心》在优酷网独播，《不负时光》在爱奇艺及腾讯网同步播出，《乔安你好》在浙江卫视、江苏卫视首播，并在芒果TV同步播出。电视剧《暗恋橘生淮南》、《亲爱的你在哪里》、《你好检察官》取得发行许可证，《黑色灯塔》、《光辉的旗帜》、《我们的西南联大》顺利杀青进入送审阶段或后期制作阶段，《美好的日子》、《爱的厘米》开机，报告期末在拍摄阶段。同时，《金太郎的幸福生活2》、《借你一世玲珑》、《旁观者》、《80/90后》、《火车头》等多个影视项目正在筹备阶段，部分将在2020年开机。3、公司2019年度非经常性损益对净利润的影响金额预计为6,243万元。

### ordinal=01738 type=扭亏 ts_code=300292.SZ end_date=20191231 ann_date=20200120 update_flag=0
REASON: 2019年度归属于上市公司股东的净利润与上年同期相比扭亏为盈，主要原因如下：1、上年同期亏损，主要原因是公司计提商誉减值11.91亿元，详见公司2019年4月26日《关于2018年度计提资产减值准备的公告》等相关公告所披露事项；2、报告期内，移动信息服务业务营业收入及营业利润继续保持增长，是公司实现整体盈利的主要原因；3、报告期内，数字营销服务业务、电子制造服务业务、无线数据终端产品处于亏损状态，具体参见公司于2019年10月15日披露的《2019年前三季度业绩预告》所述原因，相关业务亏损对公司整体业绩产生较大负面影响；4、公司2019年度非经常性损益对归属于上市公司股东的净利润影响金额约为5,600万元，主要为拆迁补偿。

### ordinal=01739 type=扭亏 ts_code=300306.SZ end_date=20191231 ann_date=20200120 update_flag=0
REASON: 报告期内，公司原有智能光电检测信息系统及服务业务平稳发展，公司控股子公司浙江维尔科技有限公司（以下简称“维尔科技”）收入较上年同期略有增长。本报告期内归属于所有者的净利润影响较大的有：维尔科技业绩承诺应补偿股份根据相关会计准则本期确认公允价值变动收益约6,500万元，公司对杭州慧景科技股份有限公司（以下简称“慧景科技”）的其他权益工具投资报告期末计提资产减值损失约2,500万元。报告期内，非经常性损益对公司净利润的贡献金额预计约为4,900万元，主要为维尔科技业绩承诺应补偿股份本期确认的公允价值变动收益、慧景科技计提的资产减值损失、政府补助和理财收益。因公司与邹建军等维尔科技原18方股东的业绩补偿纠纷诉讼及公司全资控制企业杭州远方慧益投资合伙企业（有限合伙）与陈伟等10名慧景科技原转让方的股权转让纠纷诉讼存在较大不确定性，敬请广大投资者谨慎决策，注意投资风险。

### ordinal=01740 type=扭亏 ts_code=300310.SZ end_date=20191231 ann_date=20200122 update_flag=0
REASON: 1、公司2019年度预计业绩已考虑商誉减值准备的影响，计提商誉减值准备对2019年度业绩的影响将远小于2018年度，这是公司2019年度扭亏为盈的主要原因。2、报告期内，公司加大应收账款催收力度，销售回款情况改善明显，2019年经营性现金净流量较去年同期大幅增长。报告期内，预计非经常性损益对公司净利润的影响金额约为1,000万元。

### ordinal=01741 type=扭亏 ts_code=300312.SZ end_date=20191231 ann_date=20200121 update_flag=0
REASON: 1、本年度公司加大了对应收账款的催收力度，积极回收应收账款，应收账款余额下降减少了对坏账准备的计提；2、本年度公司加强内部管理，适时调整优化组织结构，减员降费，提质增效；3、转让全资子公司股权、公司部分债务获得豁免改善了公司财务状况，对公司2019年净利润产生较大影响。非经常性损益对全年经营业绩的影响金额约为4,449.17万元。

### ordinal=01742 type=扭亏 ts_code=300313.SZ end_date=20201231 ann_date=20201028 update_flag=1
REASON: 公司因业务结构调整，目前资产处置受新冠疫情及经济下行的影响，能否在本年度内完成存在着不确定性，鉴于资产处置对本期利润的影响无法准确预计，因此公司无法精准预测2020年度经营业绩情况。

### ordinal=01743 type=扭亏 ts_code=300315.SZ end_date=20191231 ann_date=20200124 update_flag=0
REASON: 上年同期大幅亏损，主要系公司计提了大额商誉、可供出售金融资产及长期股权投资减值所致。本年度公司经营正常，团队稳定，《一拳超人：最强之男》等产品上线后市场表现出色，预测上述减值事项的影响远低于上年同期，具体情况如下：报告期内，鉴于个别被投公司的部分自研重点游戏产品推迟上线，预测估值有所下降，公司暂估了相关的商誉减值准备，此外，根据目前已取得资料，暂估了长期股权投资的减值、以公允价值计量且其变动计入当期损益的金融资产的公允价值变动损益。待完成最终减值测试、确定公允价值后，公司随后确认具体金额。报告期内公司非经常性损益对净利润的贡献金额预计为-3,000万元至-6,000万元之间，主要系划分为以公允价值计量且其变动计入当期损益的金融资产的公允价值变动所致。

### ordinal=01744 type=扭亏 ts_code=300323.SZ end_date=20201231 ann_date=20201223 update_flag=0
REASON: 报告期内,受益于公司产品战略转型调整,Mini芯片,高端背光,高光效等产品的占比有所提升,产品结构调整成效显著,产品毛利率和净利润有明显的提升,2020年预计盈利1,600万元至2,400万元人民币,实现净利润扭亏为盈.

### ordinal=01745 type=扭亏 ts_code=300330.SZ end_date=20191231 ann_date=20200111 update_flag=0
REASON: 1、2019年度，公司主营业务地铁AFC系统建设，实现包括徐州地铁一号线、呼和浩特地铁一号线在内的多条地铁线路运营通车，主营业务收入较上年同期有所增长。2、2019年度，公司加大应收账款催收力度，销售回款情况有所改善，本报告期按照公司会计政策计提的应收账款坏账准备较上年减少，对本期损益造成积极影响，预计2019年经营性现金净流量较去年同期有较好的增长。3、本报告期内，非经常性损益对净利润的影响金额约为228万元，上年同期为126万元，较上年增加102万元。

### ordinal=01746 type=扭亏 ts_code=300337.SZ end_date=20191231 ann_date=20200118 update_flag=0
REASON: 1.报告期内处置长期股权投资产生的投资收益；2.报告期内公司加大市场开拓力度，产品出货量同比有所增加，全年营业收入同比有所上升；全年成本控制优化，产品毛利率有所上升；包含前述投资收益在内，报告期内公司预计非经常性损益对净利润的影响金额约9,400万元。

### ordinal=01747 type=扭亏 ts_code=300345.SZ end_date=20191231 ann_date=20200121 update_flag=1
REASON: 报告期公司经营业绩与2018年同期相比扭亏为盈，主要原因是：1、报告期内公司通过收回预付投资款和货款，减少坏账准备的计提；2、报告期内收到政府补助约2,106.00万元，确认为当期损益；3、报告期内公司加强内部管理，成本和期间费用有所降低。预计2019年非经常性损益对公司净利润的影响金额约为2,200.00万元。因公司2017年度、2018年度连续两个会计年度经审计净利润为亏损，根据《深圳证券交易所创业板股票上市规则》的有关规定，若经审计机构审计确定公司2019年度净利润为亏损，公司股票将存在可能被深圳证券交易所暂停上市的风险；若经审计机构审计确定公司2019年度净利润为盈利，公司股票被深圳证券交易所暂停上市的风险解除。

### ordinal=01748 type=扭亏 ts_code=300359.SZ end_date=20200630 ann_date=20200429 update_flag=1
REASON: 随着公司收款力度的加强，年初至下一报告期估计能收回账期长的应收账款，信用减值损失同比大幅减少，预测年初至下一报告期期末的累计净利润与上年同期相比大幅增长。

### ordinal=01749 type=扭亏 ts_code=300359.SZ end_date=20200630 ann_date=20200715 update_flag=0
REASON: 1、受疫情影响，继续教育业务无法以集中面授培训方式开展项目，主要开展线上培训，与原面授培训联系较为紧密的培训会议费、培训资料费以及劳务费等成本有较为显著的下降，继续教育业务毛利率大幅增长。2、报告期内，公司收回部分信用期长的应收账款，导致信用减值损失同比大幅减少。3、报告期内，人工费用、市场费用、行政费用等同比均有所减少。4、预计公司2020年上半年非经常性损益对净利润的影响金额为300-400万元。

### ordinal=01750 type=扭亏 ts_code=300359.SZ end_date=20201231 ann_date=20201029 update_flag=1
REASON: 并购子公司本年经营情况基本达到年度预期，商誉减值的风险减少，商誉减值同比大幅减少；公司本年应收账款回款工作取得进展，信用减值损失同比大幅减少；公司进一步控制成本费用，人工费用、市场费用、行政费用等同比均有所减少。以上原因导致本年净利润可能扭亏为盈。
